step,x,y,z
0,15.0,15.0,0.7009999752044678
1,15.265165328979492,15.0,0.9661650061607361
2,16.06066131591797,15.0,1.761660099029541
3,17.386486053466797,15.0,3.0044901371002197
4,19.24264144897461,15.0,4.429490089416504
5,21.580467224121094,15.216506004333496,5.854490280151367
6,24.399965286254883,15.649518966674805,7.2794904708862305
7,27.749794006347656,16.082530975341797,8.704490661621094
8,31.62995147705078,16.51554298400879,10.129490852355957
9,36.04043960571289,16.94855499267578,11.55449104309082
10,40.93259811401367,17.598073959350586,12.762984275817871
11,45.82475662231445,18.680604934692383,13.971477508544922
12,50.283905029296875,20.196149826049805,15.396477699279785
13,54.791709899902344,21.928199768066406,16.82147789001465
14,59.348175048828125,23.87675666809082,18.246477127075195
15,63.95330047607422,25.776655197143555,19.671476364135742
16,68.60708618164062,27.62789535522461,21.09647560119629
17,72.8278579711914,29.912147521972656,22.521474838256836
18,77.0972900390625,32.412906646728516,23.946474075317383
19,81.41537475585938,35.13017272949219,25.37147331237793
20,85.30045318603516,38.28044891357422,26.796472549438477
21,88.75251770019531,41.863739013671875,28.221471786499023
22,91.77156829833984,45.880043029785156,29.64647102355957
23,94.83927917480469,49.847686767578125,31.071470260620117
24,98.43731689453125,53.28499984741211,32.4964714050293
25,102.30052185058594,56.457149505615234,33.546470642089844
26,106.42889404296875,59.364131927490234,34.22146987915039
27,110.82242584228516,62.005950927734375,34.52146911621094
28,115.21595764160156,64.64776611328125,34.446468353271484
29,119.60948944091797,67.28958129882812,34.37146759033203
30,124.00302124023438,69.931396484375,34.29646682739258
31,128.1800537109375,72.78971862792969,34.43797302246094
32,132.40574645996094,75.5993881225586,34.79598617553711
33,136.89659118652344,78.14389038085938,34.77899932861328
34,141.38743591308594,80.68839263916016,34.38701248168945
35,145.87828063964844,83.23289489746094,33.995025634765625
36,150.36912536621094,85.77739715576172,33.6030387878418
37,154.85997009277344,88.3218994140625,33.21105194091797
38,159.35081481933594,90.86640167236328,32.81906509399414
39,163.84165954589844,93.41090393066406,32.42707824707031
40,168.11599731445312,96.17191314697266,32.2515983581543
41,172.43899536132812,98.88426208496094,32.292625427246094
42,176.81065368652344,101.11493682861328,32.11714553833008
43,181.18231201171875,103.34561157226562,31.508651733398438
44,185.77047729492188,105.79279327392578,30.683650970458984
45,190.358642578125,107.97481536865234,30.123815536499023
46,195.21197509765625,109.62650299072266,29.829145431518555
47,200.1139678955078,111.22953033447266,29.7509822845459
48,204.42445373535156,113.04906463623047,29.889324188232422
49,208.57644653320312,115.0851058959961,29.811161041259766
50,213.21011352539062,117.07249450683594,29.516490936279297
51,218.10894775390625,118.79471588134766,29.221820831298828
52,223.00778198242188,120.51693725585938,28.92715072631836
53,227.6901092529297,122.4556655883789,28.848987579345703
54,232.4210968017578,124.34573364257812,28.987329483032227
55,237.20074462890625,125.7541275024414,28.90916633605957
56,241.98037719726562,127.16252136230469,28.39798927307129
57,246.6015167236328,128.7874298095703,27.670307159423828
58,251.0641632080078,130.62884521484375,26.893966674804688
59,255.36831665039062,132.686767578125,26.068965911865234
60,259.51397705078125,134.961181640625,25.24396514892578
61,264.1413269042969,137.18695068359375,24.418964385986328
62,268.81732177734375,138.93104553222656,23.810470581054688
63,273.5419616699219,140.19346618652344,23.41848373413086
64,278.1567687988281,141.1907196044922,23.02649688720703
65,282.61309814453125,142.40447998046875,22.41800308227539
66,287.0694274902344,143.6182403564453,21.80950927734375
67,291.5257568359375,144.83200073242188,21.20101547241211
68,295.9820861816406,146.04576110839844,20.59252166748047
69,300.0054016113281,146.82650756835938,20.41703987121582
70,304.0773620605469,147.12557983398438,20.458065032958984
71,308.6310119628906,147.37599182128906,20.282583236694336
72,313.1846618652344,147.62640380859375,20.107101440429688
73,317.3052978515625,147.44381713867188,20.364633560180664
74,321.4259338378906,147.26123046875,20.62216567993164
75,325.54656982421875,147.07864379882812,20.879697799682617
76,329.6672058105469,146.89605712890625,21.137229919433594
77,333.787841796875,146.71347045898438,20.961748123168945
78,337.9571228027344,146.3143768310547,20.83492660522461
79,342.60809326171875,146.1317901611328,20.756763458251953
80,347.2590637207031,145.94920349121094,20.678600311279297
81,351.4770202636719,145.33360290527344,21.033449172973633
82,355.6949768066406,144.71800231933594,21.38829803466797
83,359.9129333496094,144.10240173339844,21.310134887695312
