index,time_s,x,y,z,vx,vy,vz,speed,ax,ay,az,acceleration,path_s
0,0.0,250.0,125.0,0.7009999752044678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5,250.26516723632812,125.0,0.9661650061607361,1.0606601238250732,0.0,1.0606601238250732,1.499999932181745,2.1213202476501465,0.0,2.1213202476501465,2.99999986436349,0.37500154248207357
2,1.0,250.79550170898438,125.0,1.871495008468628,1.0606601238250732,0.0,2.5606601238250732,2.7716385348779626,0.0,0.0,3.0,3.0,1.4242284321329204
3,1.5,251.70083618164062,125.0,3.151824951171875,2.5606601238250732,0.0,2.5606601238250732,3.6213202757413874,3.0,0.0,0.0,3.0,2.9923085543085284
4,2.0,253.35617065429688,125.0,4.432155132293701,4.060660362243652,0.0,2.5606601238250732,4.800619006674514,3.000000476837158,0.0,0.0,3.000000476837158,5.085004802944626
5,2.5,255.60301208496094,125.21650695800781,5.495978832244873,4.926685810089111,0.8660253882408142,1.6946346759796143,5.28147893392027,1.732050895690918,1.7320507764816284,-1.732050895690918,3.000000083806338,7.580379031791299
6,3.0,258.06634521484375,125.27452087402344,6.343296051025391,4.926685810089111,-0.6339746117591858,1.6946346759796143,5.248422959777646,0.0,-3.0,0.0,3.0,10.186011813376545
7,3.5,260.1546936035156,124.95753479003906,7.190613269805908,3.4266858100891113,-0.6339746117591858,1.6946346759796143,3.87503369462174,-3.0,0.0,0.0,3.0,12.461890904881654
8,4.0,262.08453369140625,124.8570556640625,7.82142448425293,4.29271125793457,0.23205077648162842,0.8286092877388,4.378105852830757,1.732050895690918,1.7320507764816284,-1.7320507764816284,3.0000000149808224,14.494697242892936
9,4.5,264.23089599609375,124.59808349609375,8.235729217529297,4.29271125793457,-1.2679492235183716,0.8286092877388,4.552104846018603,0.0,-3.0,0.0,3.0,16.695966453775846
10,5.0,266.59375,124.18061828613281,8.433527946472168,5.158736705780029,-0.4019238352775574,-0.03741610050201416,5.174505496518791,1.732050895690918,1.7320507764816284,-1.7320507764816284,3.0000000149808224,19.103554579364385
11,5.5,268.7981262207031,123.97966003417969,8.414819717407227,3.6587367057800293,-0.4019238352775574,-0.03741610050201416,3.680936975304399,-3.0,0.0,0.0,3.0,21.317150915479935
12,6.0,270.62750244140625,123.77870178222656,8.771111488342285,3.6587367057800293,-0.4019238352775574,1.4625838994979858,3.9606879092724605,0.0,0.0,3.0,3.0,23.191702969155198
13,6.5,272.0818786621094,123.57774353027344,9.502403259277344,2.1587367057800293,-0.4019238352775574,1.4625838994979858,2.638340121613771,-3.0,0.0,0.0,3.0,24.83194138615807
14,7.0,273.1612548828125,123.00178527832031,10.233695030212402,2.1587367057800293,-1.9019238948822021,1.4625838994979858,3.2274773941697306,0.0,-3.0,0.0,3.0,26.257272431231318
15,7.5,274.4571228027344,122.26732635498047,10.748480796813965,3.0247621536254883,-1.0358984470367432,0.5965585112571716,3.252407375457695,1.732050895690918,1.732050895690918,-1.7320507764816284,3.000000083806338,27.833250845249648
16,8.0,275.5945129394531,121.74937438964844,11.046759605407715,1.5247621536254883,-1.0358984470367432,0.5965585112571716,1.937489941923608,-3.0,0.0,0.0,3.0,29.11812469475882
17,8.5,276.3569030761719,120.8564224243164,11.345038414001465,1.5247621536254883,-2.535898447036743,0.5965585112571716,3.0185365023741846,0.0,-3.0,0.0,3.0,30.32955863047817
18,9.0,277.1192932128906,119.58847045898438,12.018318176269531,1.5247621536254883,-2.535898447036743,2.0965585708618164,3.626463621748624,0.0,0.0,3.0,3.0,31.95505749090076
19,9.5,278.0981750488281,118.53702545166016,12.850090980529785,2.3907876014709473,-1.6698729991912842,1.2305331230163574,3.1652097806647332,1.732050895690918,1.732050895690918,-1.732050895690918,3.0000001526318516,33.61505515658055
20,10.0,278.9185791015625,117.70208740234375,13.465357780456543,0.8907876014709473,-1.6698729991912842,1.2305331230163574,2.257474285834248,-3.0,0.0,0.0,3.0,34.937453580290814
21,10.5,279.7389831542969,116.86714935302734,14.0806245803833,2.3907876014709473,-1.6698729991912842,1.2305331230163574,3.1652097806647332,3.0,0.0,0.0,3.0,36.259852004001075
22,11.0,280.55938720703125,116.03221130371094,14.695891380310059,0.8907876014709473,-1.6698729991912842,1.2305331230163574,2.257474285834248,-3.0,0.0,0.0,3.0,37.58225042771134
23,11.5,281.3797912597656,115.19727325439453,15.311158180236816,2.3907876014709473,-1.6698729991912842,1.2305331230163574,3.1652097806647332,3.0,0.0,0.0,3.0,38.9046488514216
24,12.0,282.2001953125,114.36233520507812,15.926424980163574,0.8907876014709473,-1.6698729991912842,1.2305331230163574,2.257474285834248,-3.0,0.0,0.0,3.0,40.22704727513186
25,12.5,282.9107666015625,113.52739715576172,16.276527404785156,1.9514477252960205,-1.6698729991912842,0.16987299919128418,2.5740009506302344,2.1213202476501465,0.0,-2.1213202476501465,2.99999986436349,41.37796204641692
26,13.0,284.1029968261719,112.90896606445312,16.14495849609375,2.8174731731414795,-0.80384761095047,-0.69615238904953,3.011470440130878,1.732050895690918,1.7320507764816284,-1.7320507764816284,3.0000000149808224,42.727473180458986
27,13.5,285.7282409667969,112.72354888916016,15.580375671386719,3.6834986209869385,0.06217777729034424,-1.5621777772903442,4.001553145300115,1.732050895690918,1.7320507764816284,-1.7320507764816284,3.0000000149808224,44.457950516769316
28,14.0,287.5699768066406,112.754638671875,15.174286842346191,3.6834986209869385,0.06217777729034424,-0.06217777729034424,3.6845480377910955,0.0,0.0,3.0,3.0,46.3441810475968
29,14.5,289.4117126464844,112.78572845458984,15.518198013305664,3.6834986209869385,0.06217777729034424,1.4378222227096558,3.9546631855215155,0.0,0.0,3.0,3.0,48.21800931397153
30,15.0,291.2534484863281,112.81681823730469,16.590152740478516,3.6834986209869385,0.06217777729034424,2.8499999046325684,4.657738466595896,0.0,0.0,2.824355363845825,2.824355363845825,50.349216581100286
31,15.5,293.31170654296875,113.06441497802734,17.798646926879883,4.549523830413818,0.9282031655311584,1.9839744567871094,5.049344793652835,1.7320504188537598,1.7320507764816284,-1.732050895690918,2.9999998085042954,52.74883917065649
32,16.0,295.2114562988281,113.52851867675781,18.790634155273438,3.0495238304138184,0.9282031655311584,1.9839744567871094,3.7546386449227755,-3.0,0.0,0.0,3.0,54.94166384202421
33,16.5,296.7362060546875,113.72745513916016,19.5174560546875,3.0495238304138184,-0.1324569582939148,0.9233143329620361,3.1889888359032197,0.0,-2.1213202476501465,-2.1213202476501465,2.99999986436349,56.642460010744685
34,17.0,297.8859558105469,113.66122436523438,19.97911262512207,1.5495238304138184,-0.1324569582939148,0.9233143329620361,1.8086122592401936,-3.0,0.0,0.0,3.0,57.883200840063566
35,17.5,299.03570556640625,113.5949935913086,20.44076919555664,3.0495238304138184,-0.1324569582939148,0.9233143329620361,3.1889888359032197,3.0,0.0,0.0,3.0,59.12394166938245
36,18.0,300.5604553222656,113.15376281738281,20.90242576599121,3.0495238304138184,-1.6324570178985596,0.9233143329620361,3.5800867119388537,0.0,-3.0,0.0,3.0,60.7770215836267
37,18.5,302.3017272949219,112.55403900146484,21.1475772857666,3.9155492782592773,-0.7664316296577454,0.057288944721221924,3.9902663591048464,1.732050895690918,1.7320507764816284,-1.7320507764816284,3.0000000149808224,62.63492255132804
38,19.0,303.8844909667969,112.17082214355469,21.17622184753418,2.4155492782592773,-0.7664316296577454,0.057288944721221924,2.534872340341031,-3.0,0.0,0.0,3.0,64.26366946601817
39,19.5,305.4672546386719,111.78760528564453,21.204866409301758,3.9155492782592773,-0.7664316296577454,0.057288944721221924,3.9902663591048464,3.0,0.0,0.0,3.0,65.8924163807083
40,20.0,307.0500183105469,111.40438842773438,21.233510971069336,2.4155492782592773,-0.7664316296577454,0.057288944721221924,2.534872340341031,-3.0,0.0,0.0,3.0,67.52116329539842
41,20.5,308.6327819824219,111.02117156982422,21.262155532836914,3.9155492782592773,-0.7664316296577454,0.057288944721221924,3.9902663591048464,3.0,0.0,0.0,3.0,69.14991021008855
42,21.0,310.2155456542969,110.63795471191406,21.290800094604492,2.4155492782592773,-0.7664316296577454,0.057288944721221924,2.534872340341031,-3.0,0.0,0.0,3.0,70.77865712477868
43,21.5,311.7983093261719,110.2547378540039,21.31944465637207,3.9155492782592773,-0.7664316296577454,0.057288944721221924,3.9902663591048464,3.0,0.0,0.0,3.0,72.4074040394688
44,22.0,313.3810729980469,109.87152099609375,21.34808921813965,2.4155492782592773,-0.7664316296577454,0.057288944721221924,2.534872340341031,-3.0,0.0,0.0,3.0,74.03615095415893
45,22.5,314.9638366699219,109.4883041381836,21.376733779907227,3.9155492782592773,-0.7664316296577454,0.057288944721221924,3.9902663591048464,3.0,0.0,0.0,3.0,75.66489786884905
46,23.0,316.9216003417969,108.73008728027344,21.405378341674805,3.9155492782592773,-2.2664315700531006,0.057288944721221924,4.52454641211662,0.0,-3.0,0.0,3.0,77.76455305707675
47,23.5,319.14453125,107.59687042236328,21.16885757446289,4.97620964050293,-2.2664315700531006,-1.003371238708496,5.5593280430853405,2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,80.27085398534116
48,24.0,321.63262939453125,106.08865356445312,20.667171478271484,4.97620964050293,-3.7664315700531006,-1.003371238708496,6.321030216728471,0.0,-3.0,0.0,3.0,83.22331726308333
49,24.5,323.7457275390625,104.20543670654297,20.165485382080078,3.4762096405029297,-3.7664315700531006,-1.003371238708496,5.222719031240872,-3.0,0.0,0.0,3.0,86.09792653069697
50,25.0,325.85882568359375,102.32221984863281,19.663799285888672,4.97620964050293,-3.7664315700531006,-1.003371238708496,6.321030216728471,3.0,0.0,0.0,3.0,88.9725357983106
51,25.5,327.971923828125,100.43900299072266,19.162113189697266,3.4762096405029297,-3.7664315700531006,-1.003371238708496,5.222719031240872,-3.0,0.0,0.0,3.0,91.84714506592424
52,26.0,329.71002197265625,98.5557861328125,19.03542709350586,3.4762096405029297,-3.7664315700531006,0.4966287612915039,5.1494349557169965,0.0,0.0,3.0,3.0,94.412986109502
53,26.5,331.6646423339844,96.88907623291016,19.067235946655273,4.342235088348389,-2.9004061222076416,-0.3693966269493103,5.234865337735541,1.732050895690918,1.732050895690918,-1.7320507764816284,3.000000083806338,96.98193033826401
54,27.0,333.46075439453125,95.43887329101562,18.882537841796875,2.8422350883483887,-2.9004061222076416,-0.3693966269493103,4.077635324447231,-3.0,0.0,0.0,3.0,99.29779313572412
55,27.5,334.8818664550781,93.9886703491211,19.072839736938477,2.8422350883483887,-2.9004061222076416,1.130603313446045,4.215319658525734,0.0,0.0,3.0,3.0,101.33712216082179
56,28.0,336.677978515625,92.53846740722656,19.638141632080078,4.342235088348389,-2.9004061222076416,1.130603313446045,5.342810598233731,3.0,0.0,0.0,3.0,103.71381594407873
57,28.5,338.4740905761719,91.08826446533203,20.20344352722168,2.8422350883483887,-2.9004061222076416,1.130603313446045,4.215319658525734,-3.0,0.0,0.0,3.0,106.09050972733567
58,29.0,340.1117248535156,89.85456848144531,20.55223846435547,3.7082605361938477,-2.0343806743621826,0.2645779252052307,4.237912506295631,1.732050895690918,1.732050895690918,-1.7320507764816284,3.000000083806338,108.17029570554583
59,29.5,341.5908508300781,88.8373794555664,20.684528350830078,2.2082605361938477,-2.0343806743621826,0.2645779252052307,3.0141534138851283,-3.0,0.0,0.0,3.0,109.97029231192427
60,30.0,343.0699768066406,87.8201904296875,20.816818237304688,3.7082605361938477,-2.0343806743621826,0.2645779252052307,4.237912506295631,3.0,0.0,0.0,3.0,111.77028891830271
61,30.5,344.5491027832031,86.8030014038086,20.949108123779297,2.2082605361938477,-2.0343806743621826,0.2645779252052307,3.0141534138851283,-3.0,0.0,0.0,3.0,113.57028552468115
62,31.0,346.0282287597656,85.78581237792969,21.081398010253906,3.7082605361938477,-2.0343806743621826,0.2645779252052307,4.237912506295631,3.0,0.0,0.0,3.0,115.3702821310596
63,31.5,347.5073547363281,84.76862335205078,21.213687896728516,2.2082605361938477,-2.0343806743621826,0.2645779252052307,3.0141534138851283,-3.0,0.0,0.0,3.0,117.17027873743804
64,32.0,348.9864807128906,83.75143432617188,21.345977783203125,3.7082605361938477,-2.0343806743621826,0.2645779252052307,4.237912506295631,3.0,0.0,0.0,3.0,118.97027534381648
65,32.5,350.4656066894531,82.73424530029297,21.478267669677734,2.2082605361938477,-2.0343806743621826,0.2645779252052307,3.0141534138851283,-3.0,0.0,0.0,3.0,120.77027195019492
