step,x,y,z
0,250.0,125.0,0.7009999752044678
1,250.26516723632812,125.0,0.9661650061607361
2,250.79550170898438,125.0,1.871495008468628
3,251.70083618164062,125.0,3.151824951171875
4,253.35617065429688,125.0,4.432155132293701
5,255.60301208496094,125.21650695800781,5.495978832244873
6,258.06634521484375,125.27452087402344,6.343296051025391
7,260.1546936035156,124.95753479003906,7.190613269805908
8,262.08453369140625,124.8570556640625,7.82142448425293
9,264.23089599609375,124.59808349609375,8.235729217529297
10,266.59375,124.18061828613281,8.433527946472168
11,268.7981262207031,123.97966003417969,8.414819717407227
12,270.62750244140625,123.77870178222656,8.771111488342285
13,272.0818786621094,123.57774353027344,9.502403259277344
14,273.1612548828125,123.00178527832031,10.233695030212402
15,274.4571228027344,122.26732635498047,10.748480796813965
16,275.5945129394531,121.74937438964844,11.046759605407715
17,276.3569030761719,120.8564224243164,11.345038414001465
18,277.1192932128906,119.58847045898438,12.018318176269531
19,278.0981750488281,118.53702545166016,12.850090980529785
20,278.9185791015625,117.70208740234375,13.465357780456543
21,279.7389831542969,116.86714935302734,14.0806245803833
22,280.55938720703125,116.03221130371094,14.695891380310059
23,281.3797912597656,115.19727325439453,15.311158180236816
24,282.2001953125,114.36233520507812,15.926424980163574
25,282.9107666015625,113.52739715576172,16.276527404785156
26,284.1029968261719,112.90896606445312,16.14495849609375
27,285.7282409667969,112.72354888916016,15.580375671386719
28,287.5699768066406,112.754638671875,15.174286842346191
29,289.4117126464844,112.78572845458984,15.518198013305664
30,291.2534484863281,112.81681823730469,16.590152740478516
31,293.31170654296875,113.06441497802734,17.798646926879883
32,295.2114562988281,113.52851867675781,18.790634155273438
33,296.7362060546875,113.72745513916016,19.5174560546875
34,297.8859558105469,113.66122436523438,19.97911262512207
35,299.03570556640625,113.5949935913086,20.44076919555664
36,300.5604553222656,113.15376281738281,20.90242576599121
37,302.3017272949219,112.55403900146484,21.1475772857666
38,303.8844909667969,112.17082214355469,21.17622184753418
39,305.4672546386719,111.78760528564453,21.204866409301758
40,307.0500183105469,111.40438842773438,21.233510971069336
41,308.6327819824219,111.02117156982422,21.262155532836914
42,310.2155456542969,110.63795471191406,21.290800094604492
43,311.7983093261719,110.2547378540039,21.31944465637207
44,313.3810729980469,109.87152099609375,21.34808921813965
45,314.9638366699219,109.4883041381836,21.376733779907227
46,316.9216003417969,108.73008728027344,21.405378341674805
47,319.14453125,107.59687042236328,21.16885757446289
48,321.63262939453125,106.08865356445312,20.667171478271484
49,323.7457275390625,104.20543670654297,20.165485382080078
50,325.85882568359375,102.32221984863281,19.663799285888672
51,327.971923828125,100.43900299072266,19.162113189697266
52,329.71002197265625,98.5557861328125,19.03542709350586
53,331.6646423339844,96.88907623291016,19.067235946655273
54,333.46075439453125,95.43887329101562,18.882537841796875
55,334.8818664550781,93.9886703491211,19.072839736938477
56,336.677978515625,92.53846740722656,19.638141632080078
57,338.4740905761719,91.08826446533203,20.20344352722168
58,340.1117248535156,89.85456848144531,20.55223846435547
59,341.5908508300781,88.8373794555664,20.684528350830078
60,343.0699768066406,87.8201904296875,20.816818237304688
61,344.5491027832031,86.8030014038086,20.949108123779297
62,346.0282287597656,85.78581237792969,21.081398010253906
63,347.5073547363281,84.76862335205078,21.213687896728516
64,348.9864807128906,83.75143432617188,21.345977783203125
65,350.4656066894531,82.73424530029297,21.478267669677734
66,351.9447326660156,81.71705627441406,21.610557556152344
67,353.4238586425781,80.69986724853516,21.742847442626953
68,354.9029846191406,79.68267822265625,21.875137329101562
69,356.3821105957031,78.66548919677734,22.007427215576172
70,357.8612365722656,77.64830017089844,22.13971710205078
71,359.3403625488281,76.63111114501953,22.27200698852539
72,360.8194885253906,75.61392211914062,22.404296875
73,362.2986145019531,74.59673309326172,22.53658676147461
74,363.7777404785156,73.57954406738281,22.66887664794922
75,365.2568664550781,72.5623550415039,22.801166534423828
76,366.5775146484375,71.76167297363281,22.716949462890625
77,367.7396545410156,71.17749786376953,22.41622543334961
78,368.52679443359375,70.59332275390625,22.490501403808594
79,369.53045654296875,70.22565460205078,22.723270416259766
80,370.3756103515625,70.07449340820312,22.739534378051758
81,371.22076416015625,69.92333221435547,22.75579833984375
82,372.06591796875,69.77217102050781,22.772062301635742
83,372.91107177734375,69.62100982666016,22.788326263427734
84,373.7562255859375,69.4698486328125,22.804590225219727
85,374.60137939453125,69.31868743896484,22.82085418701172
86,375.446533203125,69.16752624511719,22.83711814880371
87,375.91668701171875,69.01636505126953,23.228382110595703
88,376.6033630371094,69.08170318603516,23.778139114379883
89,377.50653076171875,68.9885482788086,24.11138916015625
90,378.0346984863281,68.52039337158203,24.444639205932617
91,378.4043884277344,68.26874542236328,24.561384201049805
92,378.9905700683594,68.23360443115234,24.83662223815918
93,379.7932434082031,68.41497039794922,25.270353317260742
94,380.81243896484375,68.4378433227539,25.487579345703125
95,381.4566345214844,68.0857162475586,25.704805374145508
96,382.100830078125,67.73358917236328,25.92203140258789
97,383.1200256347656,67.38146209716797,26.514257431030273
98,384.51422119140625,67.02933502197266,27.481483459472656
99,385.9084167480469,66.67720794677734,28.44870948791504
100,386.9276123046875,66.32508087158203,29.64482307434082
101,388.1632995605469,66.18946075439453,30.853317260742188
102,389.6155090332031,66.27034759521484,32.06180953979492
103,390.6927185058594,66.35123443603516,33.48680877685547
104,391.7699279785156,66.43212127685547,34.911808013916016
105,393.4873046875,66.51300811767578,36.0716438293457
106,395.0948486328125,66.5938949584961,36.966312408447266
107,396.702392578125,66.6747817993164,37.86098098754883
108,398.3099365234375,66.75566864013672,38.75564956665039
109,399.54248046875,66.83655548095703,39.91548538208008
110,401.0401916503906,66.91744232177734,41.075321197509766
111,402.4280700683594,66.99832916259766,41.96998977661133
112,403.70611572265625,67.07921600341797,42.59949493408203
113,404.8742980957031,67.16010284423828,42.963836669921875
114,405.66748046875,67.2409896850586,43.70317840576172
115,406.4606628417969,67.05670928955078,44.55235290527344
116,407.25384521484375,66.60726165771484,45.5113639831543
117,408.0470275878906,66.1578140258789,46.470375061035156
118,408.62371826171875,65.49186706542969,46.8378791809082
119,409.2004089355469,64.82592010498047,46.772369384765625
120,409.99359130859375,64.37647247314453,46.865352630615234
121,410.5702819824219,63.71052169799805,47.11682891845703
122,410.7139587402344,63.04457092285156,46.93529510498047
123,410.8576354980469,62.8116340637207,46.753761291503906
