step,x,y,z
0,15.0,15.0,0.7009999752044678
1,15.216506004333496,15.216506004333496,0.9175063371658325
2,15.8660249710083,15.8660249710083,1.5670254230499268
3,16.948556900024414,16.948556900024414,2.649557113647461
4,18.464101791381836,18.464101791381836,4.011576175689697
5,20.41265869140625,20.41265869140625,5.436575889587402
6,22.794227600097656,22.794227600097656,6.861576080322266
7,25.608810424804688,25.608810424804688,8.286576271057129
8,28.85640525817871,28.85640525817871,9.711576461791992
9,32.32050704956055,32.05534362792969,11.136576652526855
10,36.00111389160156,35.20561981201172,12.561576843261719
11,39.89822769165039,38.3072395324707,13.986577033996582
12,43.79534149169922,40.8785285949707,15.411577224731445
13,47.90896224975586,43.401161193847656,16.836576461791992
14,52.23908996582031,45.8751335144043,18.26157569885254
15,56.569217681884766,48.34910583496094,19.421409606933594
16,60.89934539794922,50.82307815551758,20.58124542236328
17,65.2294692993164,53.29705047607422,21.74108123779297
18,69.5595932006836,55.77102279663086,22.900917053222656
19,73.88971710205078,58.2449951171875,24.060752868652344
20,78.21984100341797,60.984130859375,24.58042335510254
21,82.54996490478516,63.45810317993164,24.990259170532227
22,86.88008880615234,65.93207550048828,25.400094985961914
23,91.21021270751953,68.67121124267578,25.16976547241211
24,95.54033660888672,71.14517974853516,24.829601287841797
25,99.8704605102539,73.61914825439453,24.489437103271484
26,104.2005844116211,76.0931167602539,24.149272918701172
27,108.53070831298828,78.56708526611328,23.80910873413086
28,112.86083221435547,81.04105377197266,23.468944549560547
29,117.19095611572266,83.51502227783203,23.128780364990234
30,121.52108001708984,85.9889907836914,22.788616180419922
31,125.85120391845703,88.46295928955078,22.44845199584961
32,130.18133544921875,90.93692779541016,22.108287811279297
33,134.51145935058594,93.41089630126953,21.768123626708984
34,138.84158325195312,95.8848648071289,21.427959442138672
35,143.1717071533203,98.35883331298828,21.08779525756836
36,147.5018310546875,100.83280181884766,20.747631072998047
37,151.8319549560547,103.30677032470703,20.407466888427734
38,156.16207885742188,105.7807388305664,20.067302703857422
39,160.49220275878906,108.25470733642578,19.72713851928711
40,164.82232666015625,110.72867584228516,19.386974334716797
41,169.15245056152344,113.20264434814453,19.046810150146484
42,173.48257446289062,115.6766128540039,18.706645965576172
43,177.8126983642578,118.15058135986328,18.36648178100586
44,182.142822265625,120.62454986572266,18.026317596435547
45,186.4729461669922,123.09851837158203,17.686153411865234
46,190.80307006835938,125.5724868774414,17.345989227294922
47,195.13319396972656,128.0464630126953,17.00582504272461
48,199.46331787109375,130.5204315185547,16.665660858154297
49,203.79344177246094,132.99440002441406,16.325496673583984
50,208.12356567382812,135.46836853027344,15.985331535339355
51,212.4536895751953,138.0521697998047,15.910331726074219
52,216.7838134765625,140.74581909179688,16.100496292114258
53,221.1139373779297,143.43946838378906,16.290660858154297
54,225.44406127929688,146.13311767578125,16.480825424194336
55,229.77418518066406,148.82676696777344,16.670989990234375
56,234.10430908203125,151.52041625976562,16.861154556274414
57,238.43443298339844,154.2140655517578,17.051319122314453
58,242.76455688476562,156.90771484375,17.241483688354492
59,247.0946807861328,159.6013641357422,17.43164825439453
60,251.4248046875,162.29501342773438,17.62181282043457
61,255.7549285888672,164.98866271972656,17.81197738647461
62,260.0850524902344,167.68231201171875,18.00214195251465
63,264.4151916503906,170.37596130371094,18.192306518554688
64,268.48016357421875,173.5999298095703,18.117305755615234
65,272.27996826171875,176.8238983154297,18.307470321655273
66,276.07977294921875,180.04786682128906,18.497634887695312
67,279.87957763671875,183.27183532714844,18.68779945373535
68,283.67938232421875,186.4958038330078,18.87796401977539
69,287.47918701171875,189.7197723388672,19.06812858581543
70,291.27899169921875,192.94374084472656,19.25829315185547
71,295.07879638671875,196.43287658691406,18.808292388916016
72,298.87860107421875,199.65684509277344,18.248456954956055
73,302.67840576171875,202.8808135986328,17.688621520996094
74,306.47821044921875,206.1047821044922,17.128786087036133
75,310.27801513671875,209.32875061035156,16.568950653076172
76,314.07781982421875,212.55271911621094,16.00911521911621
77,317.87762451171875,215.24636840820312,15.979610443115234
78,321.67742919921875,217.9400177001953,15.950105667114258
79,325.47723388671875,221.1639862060547,15.390270233154297
80,329.27703857421875,224.38795471191406,14.830434799194336
81,333.07684326171875,227.08160400390625,14.80093002319336
82,337.0931396484375,229.72659301757812,15.253096580505371
83,341.3259582519531,232.3229217529297,16.186933517456055
84,345.55877685546875,234.91925048828125,17.120771408081055
85,349.7915954589844,237.78074645996094,17.414443969726562
86,353.6494140625,240.64224243164062,17.33311653137207
87,357.1322326660156,243.76889038085938,16.986623764038086
88,360.61505126953125,246.89553833007812,16.6401309967041
89,364.0978698730469,250.02218627929688,16.293638229370117
90,367.5806884765625,253.14883422851562,15.94714641571045
