step,x,y,z
0,50.0,50.0,0.7009999752044678
1,51.414215087890625,50.0,2.115213394165039
2,52.82843017578125,51.414215087890625,2.115213394165039
3,54.242645263671875,51.414215087890625,3.5294270515441895
4,55.6568603515625,52.82843017578125,3.5294270515441895
5,57.071075439453125,52.82843017578125,4.94364070892334
6,58.48529052734375,52.82843017578125,6.35785436630249
7,59.899505615234375,52.82843017578125,7.772068023681641
8,61.313720703125,52.82843017578125,9.186281204223633
9,62.727935791015625,52.82843017578125,10.600494384765625
10,64.14215087890625,54.242645263671875,10.600494384765625
11,65.55636596679688,55.6568603515625,10.600494384765625
12,66.9705810546875,57.071075439453125,10.600494384765625
13,68.38479614257812,58.48529052734375,10.600494384765625
14,68.38479614257812,59.899505615234375,12.014707565307617
15,68.38479614257812,61.899505615234375,12.014707565307617
16,68.38479614257812,63.899505615234375,12.014707565307617
17,68.38479614257812,65.313720703125,13.42892074584961
18,68.38479614257812,66.72793579101562,14.843133926391602
19,68.38479614257812,68.14215087890625,16.257347106933594
20,68.38479614257812,69.55636596679688,17.671560287475586
21,66.9705810546875,69.55636596679688,19.085773468017578
22,66.9705810546875,70.9705810546875,20.49998664855957
23,68.12528228759766,72.12528228759766,21.654687881469727
24,69.53949737548828,73.53949737548828,21.654687881469727
25,69.53949737548828,75.53949737548828,21.654687881469727
26,70.9537124633789,76.9537124633789,21.654687881469727
27,72.36792755126953,78.36792755126953,21.654687881469727
28,73.78214263916016,79.78214263916016,21.654687881469727
29,75.19635772705078,81.19635772705078,21.654687881469727
30,76.6105728149414,82.6105728149414,21.654687881469727
31,78.02478790283203,84.02478790283203,21.654687881469727
32,79.43900299072266,85.43900299072266,21.654687881469727
33,80.85321807861328,86.85321807861328,21.654687881469727
34,82.2674331665039,88.2674331665039,21.654687881469727
35,83.68164825439453,89.68164825439453,21.654687881469727
36,85.09586334228516,91.09586334228516,21.654687881469727
37,86.51007843017578,92.51007843017578,21.654687881469727
38,87.9242935180664,93.9242935180664,21.654687881469727
39,89.33850860595703,93.9242935180664,23.06890106201172
40,90.75272369384766,93.9242935180664,24.48311424255371
41,92.16693878173828,93.9242935180664,25.897327423095703
42,93.5811538696289,95.33850860595703,25.897327423095703
