step,x,y,z
0,250.0,125.0,0.7009999752044678
1,250.2165069580078,124.78349304199219,0.9175063371658325
2,250.86602783203125,124.13397216796875,1.5670254230499268
3,251.99722290039062,123.0027847290039,2.4330508708953857
4,253.6587371826172,121.60643005371094,3.564241409301758
5,255.8505859375,119.94490814208984,4.960597038269043
6,258.57275390625,118.01821899414062,6.371274948120117
7,261.82525634765625,116.0915298461914,7.7962751388549805
8,265.60809326171875,114.16484069824219,9.221275329589844
9,269.9212646484375,112.23815155029297,10.646275520324707
10,274.7647705078125,110.31146240234375,12.07127571105957
11,279.8734436035156,108.38477325439453,13.496275901794434
12,284.98211669921875,106.45808410644531,14.921276092529297
13,290.35595703125,104.79656219482422,16.346275329589844
14,296.3699645996094,103.40020751953125,17.77127456665039
15,303.13397216796875,102.00385284423828,19.196273803710938
16,310.6479797363281,100.60749816894531,20.621273040771484
17,318.9119873046875,99.21114349365234,22.04627227783203
18,327.816162109375,97.81478881835938,23.20610809326172
19,337.2506408691406,96.4184341430664,23.835613250732422
20,347.2154541015625,95.02207946777344,23.93478775024414
21,357.7106018066406,93.8908920288086,23.768796920776367
22,368.25439453125,93.24137115478516,23.819313049316406
23,378.3165283203125,92.5431900024414,24.086336135864258
24,387.7384948730469,91.57984924316406,24.35335922241211
25,396.5202941894531,90.61650848388672,24.35521697998047
26,405.03692626953125,89.91832733154297,24.357074737548828
27,413.3370666503906,89.70182037353516,24.84060287475586
28,421.2041931152344,89.91832733154297,25.757144927978516
29,428.58966064453125,90.08617401123047,26.89019203186035
30,435.7099609375,89.72369384765625,27.758075714111328
31,442.5650939941406,88.83087921142578,28.360794067382812
32,448.889892578125,87.67290496826172,28.698347091674805
33,454.6843566894531,86.51493072509766,28.505569458007812
34,459.948486328125,85.09178924560547,28.047626495361328
35,464.6822814941406,83.40348052978516,27.40615463256836
36,468.9344177246094,81.93167877197266,26.79766082763672
37,472.7048645019531,80.41121673583984,26.40567398071289
38,475.99365234375,78.84210205078125,26.230192184448242
39,478.80078125,77.48948669433594,26.006052017211914
40,481.3427429199219,76.13687133789062,25.891746520996094
41,483.6195373535156,74.78425598144531,25.887277603149414
42,485.63116455078125,73.431640625,25.992643356323242
43,487.37762451171875,72.07902526855469,26.207843780517578
44,488.8589172363281,70.72640991210938,26.532878875732422
45,490.1236877441406,69.59030151367188,27.449420928955078
46,491.1719665527344,68.93586730957031,28.317304611206055
47,492.2202453613281,68.54660034179688,28.54502296447754
48,493.2685241699219,68.42249298095703,28.13257598876953
49,494.3168029785156,68.29838562011719,27.381269454956055
50,495.1485595703125,68.12562561035156,26.772775650024414
51,495.5473327636719,68.38587188720703,26.597293853759766
52,495.46441650390625,68.59746551513672,26.63831901550293
