step,x,y,z
0,15.0,15.0,0.7009999752044678
1,15.375,15.0,0.7009999752044678
2,16.125,15.0,0.7009999752044678
3,17.25,15.0,0.7009999752044678
4,18.75,15.0,0.7009999752044678
5,20.25,15.0,0.7009999752044678
6,22.125,15.0,0.7009999752044678
7,24.375,15.0,0.7009999752044678
8,27.0,15.0,0.7009999752044678
9,30.0,15.0,0.7009999752044678
10,33.375,15.0,0.7009999752044678
11,37.125,15.0,0.7009999752044678
12,41.25,15.0,0.7009999752044678
13,45.75,15.0,0.7009999752044678
14,50.625,15.0,0.7009999752044678
15,56.25,15.0,0.7009999752044678
16,62.625,15.0,0.7009999752044678
17,69.75,15.0,0.7009999752044678
18,77.51516723632812,15.265165328979492,0.7009999752044678
19,85.92049407958984,15.79549503326416,0.7009999752044678
20,94.96598815917969,16.325824737548828,0.9661650061607361
21,104.54180908203125,16.856155395507812,1.761660099029541
22,114.64796447753906,17.65165138244629,2.8223202228546143
23,125.23579406738281,18.495805740356445,4.065150260925293
24,136.2566375732422,18.906946182250977,5.490150451660156
25,147.62411499023438,18.886838912963867,6.9151506423950195
26,158.90521240234375,18.435483932495117,8.340150833129883
27,169.7532958984375,17.551115036010742,9.765151023864746
28,180.16836547851562,16.233734130859375,11.19015121459961
29,190.58343505859375,14.916353225708008,12.615151405334473
30,200.99850463867188,13.59897232055664,14.040151596069336
31,210.93190002441406,12.065084457397461,15.4651517868042
32,220.3349609375,10.796361923217773,16.890151977539062
33,229.20770263671875,9.792804718017578,18.31515121459961
34,237.55010986328125,8.789247512817383,19.740150451660156
35,245.62734985351562,8.160690307617188,21.165149688720703
36,253.4880828857422,7.690626621246338,22.59014892578125
37,261.13232421875,7.379056453704834,24.015148162841797
38,268.56005859375,7.225980281829834,25.440147399902344
39,275.7712707519531,7.23139762878418,26.86514663696289
40,282.7659912109375,7.395308494567871,28.290145874023438
41,289.32769775390625,7.126206874847412,29.715145111083984
42,295.6728820800781,7.015598773956299,31.14014434814453
43,301.80157470703125,7.063484191894531,32.56514358520508
44,307.7137451171875,7.269863128662109,33.990142822265625
45,313.409423828125,7.634736061096191,35.41514205932617
46,318.8885803222656,8.158102035522461,36.84014129638672
47,324.1512451171875,8.839962005615234,38.265140533447266
48,329.1973876953125,9.680315971374512,39.69013977050781
49,334.02703857421875,10.679162979125977,41.11513900756836
50,338.3750305175781,11.461503982543945,42.540138244628906
51,342.19268798828125,12.243844985961914,43.96513748168945
52,345.4800109863281,13.026185989379883,45.39013671875
53,348.5021667480469,14.183526992797852,46.81513595581055
54,351.2591552734375,15.71586799621582,48.240135192871094
55,353.7509765625,17.62320899963379,49.66513442993164
56,355.9776306152344,19.905550003051758,51.09013366699219
57,358.1556396484375,22.40439796447754,52.515132904052734
58,360.28497314453125,25.1197509765625,53.94013214111328
59,362.36566162109375,28.051610946655273,55.36513137817383
60,364.44635009765625,30.983470916748047,56.790130615234375
61,366.0940246582031,33.48231887817383,58.21512985229492
62,367.3086853027344,35.548152923583984,59.64012908935547
63,368.5233459472656,37.180973052978516,61.065128326416016
64,370.1710205078125,38.81379318237305,62.49012756347656
65,372.251708984375,40.8796272277832,63.91512680053711
66,374.3323974609375,42.94546127319336,65.34012603759766
67,376.46173095703125,44.7947883605957,66.76512908935547
68,378.6397399902344,46.427608489990234,68.19013214111328
69,380.6012268066406,48.10908889770508,69.34996795654297
70,382.5627136230469,50.320899963378906,69.9794692993164
71,384.3077087402344,52.58136749267578,70.56031799316406
72,385.836181640625,54.89049530029297,71.0925064086914
73,387.0994873046875,57.46479034423828,71.0943603515625
74,387.8811340332031,59.82257843017578,71.04756164550781
75,388.66278076171875,62.18036651611328,71.00076293945312
76,389.4444274902344,64.53815460205078,70.95396423339844
77,390.22607421875,66.89594268798828,70.90716552734375
78,391.0077209472656,69.25373077392578,70.86036682128906
79,391.78936767578125,71.61151885986328,70.81356811523438
80,392.5710144042969,73.96930694580078,70.76676940917969
81,393.3526611328125,76.32709503173828,70.719970703125
82,394.1343078613281,78.68488311767578,70.67317199707031
83,394.964599609375,80.82616424560547,70.57771301269531
84,395.84356689453125,82.75093841552734,70.43359375
85,396.7225341796875,84.67571258544922,70.28947448730469
86,397.60150146484375,86.6004867553711,70.14535522460938
87,398.6389465332031,88.30875396728516,70.21774291992188
88,400.0513916015625,89.7518539428711,70.02496337890625
89,401.2473449707031,90.71328735351562,69.78353118896484
90,402.491943359375,91.45821380615234,69.49343872070312
91,403.7365417480469,92.20314025878906,68.80330657958984
92,404.7159729003906,92.94806671142578,67.97830963134766
93,405.4789123535156,93.47648620605469,67.36981964111328
94,406.02532958984375,93.78839874267578,66.97782897949219
95,406.30657958984375,94.10031127929688,66.36933898925781
96,406.32269287109375,94.41222381591797,65.54434204101562
97,405.96380615234375,94.72413635253906,64.71934509277344
98,405.4464111328125,95.25255584716797,64.11085510253906
99,405.4106750488281,95.99748229980469,63.984031677246094
100,405.85662841796875,96.5259017944336,64.33888244628906
