index,time_s,x,y,z,vx,vy,vz,speed,ax,ay,az,acceleration,path_s
0,0.0,15.0,15.0,0.7009999752044678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5,15.216506004333496,15.216506004333496,0.9175063371658325,0.8660253882408142,0.8660253882408142,0.8660253882408142,1.4999999730776528,1.7320507764816284,1.7320507764816284,1.7320507764816284,2.9999999461553055,0.3749996061260027
2,1.0,15.8660249710083,15.8660249710083,1.1340126991271973,1.7320507764816284,1.7320507764816284,0.0,2.449489698819169,1.7320507764816284,1.7320507764816284,-1.7320507764816284,2.9999999461553055,1.318728794458311
3,1.5,16.7320499420166,16.7320499420166,1.5090126991271973,1.7320507764816284,1.7320507764816284,1.5,2.8722812857763818,0.0,0.0,3.0,3.0,2.5995970549831227
4,2.0,17.8145809173584,17.8145809173584,2.042506217956543,2.598076105117798,2.598076105117798,0.6339746117591858,3.728528222277973,1.7320506572723389,1.7320506572723389,-1.7320507764816284,2.9999998085042763,4.220819420910092
5,2.5,19.113618850708008,19.113618850708008,2.7344934940338135,2.598076105117798,2.598076105117798,2.133974552154541,4.248981793937379,0.0,0.0,3.0,3.0,6.183940786189195
6,3.0,20.412656784057617,20.412656784057617,3.980487108230591,2.598076105117798,2.598076105117798,2.8499999046325684,4.649999822835887,0.0,0.0,1.4320507049560547,1.4320507049560547,8.403737892048557
7,3.5,21.711694717407227,21.711694717407227,5.405487060546875,2.598076105117798,2.598076105117798,2.8499999046325684,4.649999822835887,0.0,0.0,0.0,0.0,10.728737670255828
8,4.0,23.010732650756836,23.010732650756836,6.830487251281738,2.598076105117798,2.598076105117798,2.8499999046325684,4.649999822835887,0.0,0.0,0.0,0.0,13.053737594590633
9,4.5,24.309770584106445,24.309770584106445,8.255487442016602,2.598076105117798,2.598076105117798,2.8499999046325684,4.649999822835887,0.0,0.0,0.0,0.0,15.378737518925437
10,5.0,25.825315475463867,25.825315475463867,9.463980674743652,3.464101552963257,3.464101552963257,1.9839744567871094,5.285466278737251,1.732050895690918,1.732050895690918,-1.732050895690918,3.0000001526318516,17.839267650621906
11,5.5,27.55736541748047,27.55736541748047,10.672473907470703,3.464101552963257,3.464101552963257,2.8499999046325684,5.667671355582515,0.0,0.0,1.732050895690918,1.732050895690918,20.570650065595412
12,6.0,29.28941535949707,29.28941535949707,12.097474098205566,3.464101552963257,3.464101552963257,2.8499999046325684,5.667671355582515,0.0,0.0,0.0,0.0,23.404484843219862
13,6.5,31.021465301513672,31.286630630493164,13.257308959960938,3.464101552963257,4.52476167678833,1.7893397808074951,5.972872395435466,0.0,2.1213202476501465,-2.1213202476501465,2.99999986436349,26.291365988484213
14,7.0,32.753517150878906,33.54901123046875,14.417143821716309,3.464101552963257,4.52476167678833,2.8499999046325684,6.371496469227652,0.0,0.0,2.1213202476501465,2.1213202476501465,29.36766026806452
15,7.5,34.750732421875,35.81139373779297,15.57697868347168,4.52476167678833,4.52476167678833,1.7893397808074951,6.644446802755282,2.1213202476501465,0.0,-2.1213202476501465,2.99999986436349,32.60068676883585
16,8.0,37.01311492919922,38.07377624511719,16.736812591552734,4.52476167678833,4.52476167678833,2.8499999046325684,7.004957952755343,0.0,0.0,2.1213202476501465,2.1213202476501465,36.00391522329315
17,8.5,39.27549743652344,40.336158752441406,18.16181182861328,4.52476167678833,4.52476167678833,2.8499999046325684,7.004957952755343,0.0,0.0,0.0,0.0,39.50639606471346
18,9.0,41.537879943847656,42.598541259765625,19.586811065673828,4.52476167678833,4.52476167678833,2.8499999046325684,7.004957952755343,0.0,0.0,0.0,0.0,43.00887690613378
19,9.5,43.800262451171875,44.860923767089844,21.011810302734375,4.52476167678833,4.52476167678833,2.8499999046325684,7.004957952755343,0.0,0.0,0.0,0.0,46.511357747554094
20,10.0,46.32780838012695,47.12330627441406,22.171646118164062,5.585421562194824,4.52476167678833,1.7893397808074951,7.407573091798921,2.1213197708129883,0.0,-2.1213202476501465,2.9999995271887205,50.09633782437146
21,10.5,49.12051773071289,49.38568878173828,22.691316604614258,5.585421562194824,4.52476167678833,0.2893397808074951,7.194033622935115,0.0,0.0,-3.0,3.0,53.72781927699987
22,11.0,51.91322708129883,51.6480712890625,23.210987091064453,5.585421562194824,4.52476167678833,1.7893397808074951,7.407573091798921,0.0,0.0,3.0,3.0,57.35930072962827
23,11.5,54.440773010253906,53.91045379638672,23.840492248535156,4.524761199951172,4.52476167678833,0.7286796569824219,6.440334322907153,-2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,60.809393449499176
24,12.0,56.968318939208984,56.17283630371094,23.939666748046875,5.585421562194824,4.52476167678833,-0.33198046684265137,7.195874741094947,2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,64.203019624224
25,12.5,59.76102828979492,58.435218811035156,24.1486759185791,5.585421562194824,4.52476167678833,1.1680195331573486,7.28249077507142,0.0,0.0,3.0,3.0,67.80319808642047
26,13.0,62.28857421875,60.697601318359375,24.467519760131836,4.524761199951172,4.52476167678833,0.10735940933227539,6.39987954504521,-2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,71.21032655886175
27,13.5,64.81611633300781,62.959983825683594,24.25603485107422,5.585421562194824,4.52476167678833,-0.9533007144927979,7.251150564663217,2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,74.60908657032955
28,14.0,67.60882568359375,65.22236633300781,24.15438461303711,5.585421562194824,4.52476167678833,0.5466992855072021,7.2089723517251265,0.0,0.0,3.0,3.0,78.20463004763444
29,14.5,70.40153503417969,67.48474884033203,24.052734375,5.585421562194824,4.52476167678833,-0.9533007144927979,7.251150564663217,0.0,0.0,-3.0,3.0,81.80017352493932
30,15.0,73.19424438476562,69.74713134765625,23.95108413696289,5.585421562194824,4.52476167678833,0.5466992855072021,7.2089723517251265,0.0,0.0,3.0,3.0,85.39571700224421
31,15.5,75.98695373535156,72.00951385498047,23.84943389892578,5.585421562194824,4.52476167678833,-0.9533007144927979,7.251150564663217,0.0,0.0,-3.0,3.0,88.9912604795491
32,16.0,78.7796630859375,74.27189636230469,23.747783660888672,5.585421562194824,4.52476167678833,0.5466992855072021,7.2089723517251265,0.0,0.0,3.0,3.0,92.58680395685398
33,16.5,81.83753967285156,76.5342788696289,23.75596809387207,6.646081924438477,4.52476167678833,-0.5139608383178711,8.056551925073443,2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,96.39062451192584
34,17.0,85.16058349609375,78.79666137695312,23.873987197875977,6.646081924438477,4.52476167678833,0.9860391616821289,8.100379398920213,0.0,0.0,3.0,3.0,100.41243049550393
35,17.5,88.48362731933594,81.05904388427734,23.992006301879883,6.646081924438477,4.52476167678833,-0.5139608383178711,8.056551925073443,0.0,0.0,-3.0,3.0,104.43423647908202
36,18.0,91.80667114257812,83.32142639160156,24.11002540588379,6.646081924438477,4.52476167678833,0.9860391616821289,8.100379398920213,0.0,0.0,3.0,3.0,108.45604246266011
37,18.5,95.12971496582031,85.58380889892578,24.228044509887695,6.646081924438477,4.52476167678833,-0.5139608383178711,8.056551925073443,0.0,0.0,-3.0,3.0,112.4778484462382
38,19.0,98.4527587890625,87.84619140625,24.3460636138916,6.646081924438477,4.52476167678833,0.9860391616821289,8.100379398920213,0.0,0.0,3.0,3.0,116.49965442981629
39,19.5,101.77580261230469,90.10857391357422,24.464082717895508,6.646081924438477,4.52476167678833,-0.5139608383178711,8.056551925073443,0.0,0.0,-3.0,3.0,120.52146041339438
40,20.0,105.09884643554688,92.37095642089844,24.582101821899414,6.646081924438477,4.52476167678833,0.9860391616821289,8.100379398920213,0.0,0.0,3.0,3.0,124.54326639697247
41,20.5,108.42189025878906,94.63333892822266,24.70012092590332,6.646081924438477,4.52476167678833,-0.5139608383178711,8.056551925073443,0.0,0.0,-3.0,3.0,128.56507238055056
42,21.0,111.74493408203125,96.89572143554688,24.818140029907227,6.646081924438477,4.52476167678833,0.9860391616821289,8.100379398920213,0.0,0.0,3.0,3.0,132.58687836412867
43,21.5,115.06797790527344,99.1581039428711,24.936159133911133,6.646081924438477,4.52476167678833,-0.5139608383178711,8.056551925073443,0.0,0.0,-3.0,3.0,136.60868434770677
44,22.0,118.39102172851562,101.42048645019531,25.05417823791504,6.646081924438477,4.52476167678833,0.9860391616821289,8.100379398920213,0.0,0.0,3.0,3.0,140.63049033128488
45,22.5,121.44889831542969,103.68286895751953,25.282032012939453,5.585421562194824,4.52476167678833,-0.07462096214294434,7.18860004083927,-2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,144.4411203543961
46,23.0,124.45811462402344,105.72874450683594,25.028215408325195,6.451447010040283,3.658736228942871,-0.9406463503837585,7.4761176336937805,1.732050895690918,-1.732050895690918,-1.7320507764816284,3.000000083806338,148.0887788395034
47,23.5,127.308837890625,107.55811309814453,24.557891845703125,4.951447010040283,3.658736228942871,-0.9406463503837585,6.228000790197946,-3.0,0.0,0.0,3.0,151.50848889141824
48,24.0,129.40956115722656,109.38748168945312,24.087568283081055,3.451447010040283,3.658736228942871,-0.9406463503837585,5.116996463999697,-3.0,0.0,0.0,3.0,154.3335255175994
49,24.5,131.13528442382812,110.9516830444336,23.882410049438477,3.451447010040283,2.598076105117798,0.1200137734413147,4.321676667326664,0.0,-2.1213202476501465,2.1213202476501465,2.99999986436349,156.6716736251076
50,25.0,132.4860076904297,112.25072479248047,23.94241714477539,1.9514470100402832,2.598076105117798,0.1200137734413147,3.251545507415643,-3.0,0.0,0.0,3.0,158.54665726706244
51,25.5,133.72689819335938,113.54976654052734,23.737258911132812,3.0121071338653564,2.598076105117798,-0.9406463503837585,4.087493656307851,2.1213202476501465,0.0,-2.1213202476501465,2.99999986436349,160.35480787037542
52,26.0,134.8579559326172,114.84880828857422,23.266935348510742,1.5121071338653564,2.598076105117798,-0.9406463503837585,3.149806817689119,-3.0,0.0,0.0,3.0,162.14030649156257
53,26.5,135.87918090820312,116.1478500366211,22.619274139404297,2.5727672576904297,2.598076105117798,-1.649999976158142,4.011437489423195,2.1213202476501465,0.0,-1.418707251548767,2.5520050663522467,163.91509519890505
54,27.0,137.16555786132812,117.18172454833984,22.059438705444336,2.5727672576904297,1.5374159812927246,-0.5893398523330688,3.0545213574840444,0.0,-2.1213202476501465,2.1213202476501465,2.99999986436349,165.65781660080208
55,27.5,138.07693481445312,117.95043182373047,21.764768600463867,1.0727672576904297,1.5374159812927246,-0.5893398523330688,1.9651460378951178,-3.0,0.0,0.0,3.0,166.885965328235
56,28.0,138.87847900390625,118.7191390991211,21.204933166503906,2.133427381515503,1.5374159812927246,-1.649999976158142,3.1044581190694513,2.1213202476501465,0.0,-2.1213202476501465,2.99999986436349,168.12966934286294
57,28.5,139.5701904296875,119.48784637451172,20.379932403564453,0.6334273815155029,1.5374159812927246,-1.649999976158142,2.342515329407628,-3.0,0.0,0.0,3.0,169.45254569031403
58,29.0,140.15206909179688,120.25655364990234,19.554931640625,1.6940875053405762,1.5374159812927246,-1.649999976158142,2.820652459380134,2.1213202476501465,0.0,0.0,2.1213202476501465,170.7214506952326
59,29.5,140.99911499023438,121.02526092529297,19.104930877685547,1.6940875053405762,1.5374159812927246,-0.1499999761581421,2.292614308629511,0.0,0.0,3.0,3.0,171.95063673320422
60,30.0,142.111328125,121.7939682006836,18.764766693115234,2.7547476291656494,1.5374159812927246,-1.2106600999832153,3.379050203477215,2.1213202476501465,0.0,-2.1213202476501465,2.99999986436349,173.344781849341
61,30.5,143.48870849609375,122.56267547607422,18.53443717956543,2.7547476291656494,1.5374159812927246,0.28933990001678467,3.167964642742996,0.0,0.0,3.0,3.0,174.93887696780942
62,31.0,145.13124084472656,123.33138275146484,18.413942337036133,3.8154077529907227,1.5374159812927246,-0.7713202238082886,4.18520239758744,2.1213202476501465,0.0,-2.1213202476501465,2.99999986436349,176.7563869123819
63,31.5,146.6639404296875,124.10009002685547,18.028282165527344,2.3154077529907227,1.5374159812927246,-0.7713202238082886,2.8843882973343735,-3.0,0.0,0.0,3.0,178.51388873624046
64,32.0,148.08680725097656,124.8687973022461,17.42295265197754,3.376067876815796,1.5374159812927246,-1.649999976158142,4.060047060038055,2.1213202476501465,0.0,-1.757359504699707,2.75468909713036,180.24070218486142
65,32.5,149.77484130859375,125.63750457763672,16.972951889038086,3.376067876815796,1.5374159812927246,-0.1499999761581421,3.712678574998007,0.0,0.0,3.0,3.0,182.14933272573623
66,33.0,151.72804260253906,126.40621185302734,16.632787704467773,4.436728000640869,1.5374159812927246,-1.2106600999832153,4.849113437412695,2.1213202476501465,0.0,-2.1213202476501465,2.99999986436349,184.27574233876297
67,33.5,153.9464111328125,127.17491912841797,16.40245819091797,4.436728000640869,1.5374159812927246,0.28933990001678467,4.7044575488515905,0.0,0.0,3.0,3.0,186.63479331238733
68,34.0,156.42994689941406,127.9436264038086,16.281963348388672,5.497387886047363,1.5374159812927246,-0.7713202238082886,5.760195860979923,2.1213197708129883,0.0,-2.1213202476501465,2.9999995271887205,189.23736507629775
69,34.5,159.1786346435547,128.71234130859375,16.271303176879883,5.497387886047363,1.5374159812927246,0.7286797761917114,5.75464122994869,0.0,0.0,3.0,3.0,192.09154106226714
70,35.0,161.5523223876953,129.48104858398438,16.635643005371094,3.9973878860473633,1.5374159812927246,0.7286797761917114,4.344390869533182,-3.0,0.0,0.0,3.0,194.61305804467017
71,35.5,163.81617736816406,130.249755859375,16.734817504882812,5.058048248291016,1.5374159812927246,-0.3319803476333618,5.296952985706863,2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,197.0059194759246
72,36.0,166.61036682128906,131.01846313476562,16.303661346435547,6.118708610534668,1.5374159812927246,-1.392640471458435,6.460780946829054,2.1213207244873047,0.0,-2.1213202476501465,3.0000002015382967,199.93581729123497
