step,x,y,z
0,250.0,125.0,0.7009999752044678
1,250.0,125.26516723632812,0.9661650061607361
2,249.7834930419922,126.01200103759766,1.7130014896392822
3,249.13397216796875,127.19184875488281,2.892850637435913
4,248.0514373779297,128.80471801757812,4.303528308868408
5,246.7523956298828,130.8992462158203,5.728528022766113
6,245.23684692382812,133.47544860839844,7.153528213500977
7,243.50479125976562,136.5333251953125,8.57852840423584
8,241.77273559570312,140.1215362548828,10.003528594970703
9,240.25718688964844,144.19140625,11.428528785705566
10,238.95814514160156,148.74295043945312,12.85352897644043
11,237.8756103515625,153.34315490722656,14.278529167175293
12,237.00958251953125,157.7268524169922,15.703529357910156
13,235.87838745117188,162.37571716308594,17.128528594970703
14,234.2168731689453,167.2897491455078,18.28836441040039
15,232.0250244140625,171.93861389160156,19.183034896850586
16,229.30284118652344,176.3223114013672,19.81254005432129
17,226.05032348632812,180.4408416748047,20.1768798828125
18,222.26748657226562,184.029052734375,20.54121971130371
19,218.219482421875,187.3520965576172,20.530559539794922
20,214.17147827148438,190.67514038085938,20.144899368286133
21,210.12347412109375,193.99818420410156,19.759239196777344
22,206.07546997070312,197.32122802734375,19.373579025268555
23,202.0274658203125,200.64427185058594,19.362918853759766
24,197.97946166992188,203.7021484375,19.462093353271484
25,193.66629028320312,206.2296905517578,19.29610252380371
26,188.87144470214844,208.2755584716797,18.913606643676758
27,183.86009216308594,210.10491943359375,18.689603805541992
28,178.84873962402344,211.9342803955078,18.840600967407227
29,173.83738708496094,213.76364135742188,18.99159812927246
30,168.82603454589844,215.59300231933594,19.142595291137695
31,163.81468200683594,217.42236328125,19.29359245300293
32,158.80332946777344,219.25172424316406,19.444589614868164
33,153.79197692871094,220.81593322753906,19.330421447753906
34,148.78062438964844,222.38014221191406,19.21625328063965
35,143.76927185058594,223.94435119628906,19.10208511352539
36,138.75791931152344,225.50856018066406,18.987916946411133
37,133.74656677246094,226.96292114257812,19.138914108276367
38,128.73521423339844,228.3074493408203,19.02474594116211
39,123.72386169433594,229.91714477539062,19.02041244506836
40,118.71250915527344,231.2616729736328,19.6562442779541
41,113.70115661621094,231.96603393554688,20.557241439819336
42,108.68980407714844,231.92039489746094,21.45823860168457
43,103.67845153808594,231.76492309570312,22.094070434570312
44,98.66709899902344,232.13978576660156,22.729902267456055
45,93.65574645996094,232.5146484375,23.365734100341797
46,88.64439392089844,232.88951110839844,23.471235275268555
47,83.63304138183594,233.79470825195312,23.576736450195312
48,78.62168884277344,234.6999053955078,23.68223762512207
49,73.61033630371094,235.33993530273438,23.52257537841797
50,68.59898376464844,235.97996520996094,23.362913131713867
51,63.85279846191406,236.6199951171875,22.938085556030273
52,59.10661315917969,237.26002502441406,22.51325798034668
53,54.36042785644531,237.90005493164062,22.088430404663086
54,49.87940979003906,238.27491760253906,21.663602828979492
55,45.66355514526367,238.6497802734375,21.50394058227539
56,41.978031158447266,239.28981018066406,21.079113006591797
57,38.77417755126953,240.14634704589844,20.605627059936523
58,36.051998138427734,241.21939086914062,20.083480834960938
59,33.86014938354492,242.2924346923828,19.277324676513672
60,32.19862747192383,243.365478515625,18.45232391357422
61,31.06743621826172,244.4385223388672,17.627323150634766
62,30.466575622558594,245.51156616210938,16.802322387695312
63,30.396045684814453,246.58460998535156,15.977322578430176
64,30.374174118041992,247.87416076660156,15.152322769165039
65,29.870630264282227,249.38021850585938,14.327322959899902
66,29.36708641052246,250.8862762451172,13.502323150634766
67,28.753707885742188,252.392333984375,12.677323341369629
68,27.981836318969727,253.681884765625,12.068829536437988
69,27.801471710205078,254.7549285888672,11.67684268951416
70,28.21261215209961,255.61146545410156,11.501361846923828
71,28.840259552001953,255.986328125,11.807552337646484
72,29.467906951904297,255.7210235595703,12.378908157348633
73,29.72055435180664,255.08071899414062,12.950263977050781
74,29.598201751708984,254.70558166503906,13.256454467773438
