step,x,y,z
0,15.0,15.0,0.7009999752044678
1,15.265165328979492,15.265165328979492,0.7009999752044678
2,16.06066131591797,16.06066131591797,0.7009999752044678
3,17.386486053466797,17.386486053466797,0.7009999752044678
4,19.24264144897461,19.24264144897461,0.7009999752044678
5,21.629127502441406,21.629127502441406,0.7009999752044678
6,24.545942306518555,24.545942306518555,0.7009999752044678
7,27.993087768554688,27.727922439575195,0.9661650061607361
8,31.970563888549805,30.644737243652344,1.496495008468628
9,36.478370666503906,33.03122329711914,2.026824951171875
10,41.03483581542969,34.936038970947266,2.340648651123047
11,45.63996124267578,36.88951110839844,2.4379661083221436
12,50.510250091552734,38.73314666748047,2.5352835655212402
13,55.164031982421875,39.98527908325195,2.4160945415496826
14,59.86647415161133,41.286067962646484,2.08039927482605
15,64.8340835571289,42.47702407836914,1.744704008102417
16,69.80168914794922,42.9179801940918,1.4090087413787842
17,74.39429473876953,42.98393630981445,1.0733134746551514
18,78.87706756591797,43.04989242553711,1.002783179283142
19,83.89016723632812,42.85068130493164,1.197417974472046
20,88.9519271850586,42.1697998046875,1.175546407699585
21,93.79718017578125,41.27241134643555,1.3121684789657593
22,98.85894012451172,40.591529846191406,1.6072841882705688
23,103.92070007324219,39.910648345947266,1.469387173652649
24,108.76595306396484,39.01325988769531,1.4899837970733643
25,113.82771301269531,38.33237838745117,1.6690741777420044
26,119.1059799194336,38.1331672668457,1.8968231678009033
27,124.16773986816406,37.98261642456055,2.1732308864593506
28,129.22950744628906,37.83206558227539,2.0166258811950684
29,134.50778198242188,37.89802169799805,2.018514633178711
30,139.56954956054688,37.74747085571289,2.178896903991699
31,144.41481018066406,37.38041305541992,2.4977729320526123
32,149.26007080078125,37.01335525512695,3.557210922241211
33,154.10533142089844,36.646297454833984,4.982211112976074
34,158.95059204101562,36.279239654541016,6.4072113037109375
35,163.7958526611328,35.91218185424805,7.832211494445801
36,168.64111328125,35.54512405395508,9.257211685180664
37,173.4863739013672,35.17806625366211,10.682211875915527
38,178.33163452148438,34.81100845336914,12.10721206665039
39,183.17689514160156,34.44395065307617,13.532212257385254
40,188.02215576171875,34.0768928527832,14.957212448120117
41,192.86741638183594,33.709835052490234,16.382211685180664
42,197.71267700195312,33.342777252197266,17.80721092224121
43,202.3414306640625,32.759212493896484,19.015705108642578
44,207.0188446044922,32.224308013916016,20.007692337036133
45,211.74490356445312,31.738061904907227,20.783172607421875
46,216.51962280273438,31.300474166870117,21.342147827148438
47,221.34300231933594,30.911544799804688,21.684616088867188
48,226.2150421142578,30.571273803710938,21.810577392578125
49,231.3522491455078,30.49616813659668,22.311538696289062
50,236.27294921875,30.20455551147461,22.97099494934082
51,241.2423095703125,29.96160125732422,23.413944244384766
52,246.2603302001953,29.76730728149414,23.6403865814209
53,251.32701110839844,29.621671676635742,23.65032386779785
54,256.4423522949219,29.524694442749023,23.443754196166992
55,261.3411865234375,29.211210250854492,23.39567756652832
56,266.2400207519531,28.89772605895996,24.09760093688965
57,271.13885498046875,28.58424186706543,25.348562240600586
58,276.0376892089844,28.53592300415039,26.773561477661133
59,280.7200012207031,28.53626251220703,27.9820556640625
60,285.45098876953125,28.58526039123535,28.974042892456055
61,290.2306213378906,28.68291664123535,29.749523162841797
62,295.0589294433594,28.829233169555664,30.30849838256836
63,299.9358825683594,29.024208068847656,30.65096664428711
64,304.86151123046875,29.267841339111328,30.776927947998047
65,309.8357849121094,29.56013298034668,30.686384201049805
66,314.8587341308594,29.90108299255371,30.37933349609375
67,319.9303283691406,30.290691375732422,29.855775833129883
68,324.7854309082031,30.463794708251953,29.490713119506836
69,329.6405334472656,30.636898040771484,29.87565040588379
70,334.7121276855469,31.026506423950195,30.41908073425293
71,339.7837219238281,31.416114807128906,30.529499053955078
72,344.6388244628906,31.589218139648438,30.798410415649414
73,349.7104187011719,31.97882652282715,31.225814819335938
74,354.7820129394531,32.36843490600586,31.22020721435547
75,359.6371154785156,32.54153823852539,31.373092651367188
76,364.27569580078125,32.49813461303711,31.684471130371094
77,368.96295166015625,31.973060607910156,31.77934455871582
78,373.91534423828125,31.447986602783203,32.139381408691406
79,378.6512451171875,30.97157096862793,32.54807662963867
80,383.435791015625,30.543813705444336,32.74026870727539
81,388.4855041503906,30.646387100219727,33.19762420654297
82,393.3187255859375,30.797618865966797,33.70363998413086
83,398.2005920410156,30.467178344726562,33.99314880371094
84,403.3476257324219,30.136737823486328,34.547821044921875
85,408.2781677246094,29.854955673217773,35.151153564453125
86,413.2087097167969,29.57317352294922,35.32147216796875
87,418.3557434082031,29.507898330688477,35.65028381347656
88,423.2862854003906,29.226116180419922,36.13758850097656
89,428.2168273925781,28.944334030151367,36.1918830871582
90,433.3638610839844,28.879058837890625,36.40467071533203
91,438.2944030761719,28.59727668762207,36.77595138549805
92,443.2735900878906,27.833824157714844,36.93072509765625
93,448.5179443359375,27.070371627807617,36.820335388183594
94,453.7622985839844,26.572084426879883,36.81977844238281
95,459.00665283203125,26.33896255493164,36.92905807495117
96,464.2510070800781,26.1058406829834,37.03833770751953
97,469.495361328125,25.872718811035156,37.14761734008789
98,474.7397155761719,25.639596939086914,37.25689697265625
99,479.767578125,24.924802780151367,37.414833068847656
100,484.7954406738281,24.21000862121582,37.1397590637207
101,489.82330322265625,23.495214462280273,36.86468505859375
102,494.6346435546875,22.829078674316406,37.07128143310547
103,499.1808166503906,22.693273544311523,37.54304122924805
104,503.1966552734375,23.087799072265625,38.014801025390625
105,506.68218994140625,24.012653350830078,38.4865608215332
106,509.5275573730469,25.202672958374023,38.95832061767578
107,511.7814025878906,26.176185607910156,39.21357727050781
108,513.5535888671875,27.19835662841797,39.25232696533203
109,514.8441162109375,28.269187927246094,39.07456970214844
110,515.6529541015625,29.3886775970459,38.68030548095703
111,515.9314575195312,31.038497924804688,38.286041259765625
112,515.6796264648438,33.21864700317383,37.89177703857422
113,515.379150390625,35.88046646118164,37.28214645385742
114,515.030029296875,39.02396011352539,36.45714569091797
115,514.6322021484375,42.64912414550781,35.632144927978516
116,514.234375,46.274288177490234,34.80714416503906
117,513.8365478515625,49.899452209472656,33.98214340209961
118,513.438720703125,53.52461624145508,33.37364959716797
119,513.0408935546875,57.1497802734375,32.76515579223633
120,512.64306640625,60.77494430541992,32.15666198730469
121,512.2452392578125,64.40010833740234,31.548168182373047
122,511.8474426269531,68.0252685546875,30.939674377441406
123,511.498291015625,71.43392944335938,30.81285285949707
124,511.1491394042969,75.10774993896484,30.951194763183594
125,510.79998779296875,79.04673767089844,31.35470199584961
126,510.49951171875,82.76921844482422,32.2398796081543
127,510.2476806640625,86.27519226074219,33.07640075683594
128,510.4775390625,89.56465911865234,33.431251525878906
129,510.6587219238281,92.90278625488281,33.56959533691406
130,510.3582458496094,96.2895736694336,33.92444610595703
131,510.1064147949219,99.45985412597656,34.76096725463867
132,510.3362731933594,102.41362762451172,35.64614486694336
133,511.04779052734375,105.15089416503906,36.57998275756836
134,511.7593078613281,107.62299346923828,37.77898406982422
135,512.4221801757812,109.6134262084961,38.76148223876953
136,513.5667114257812,111.3873519897461,39.79263687133789
137,514.9763793945312,113.1612777709961,41.088958740234375
138,516.3860473632812,114.9352035522461,42.38528060913086
139,517.5305786132812,116.44396209716797,43.681602478027344
140,518.144775390625,117.42239379882812,44.97792434692383
141,518.2772827148438,117.91915130615234,46.0577392578125
142,517.976806640625,117.98289489746094,46.70454025268555
143,517.2432861328125,117.6136245727539,46.91832733154297
144,516.0767822265625,116.81134033203125,46.69910430908203
145,514.6937866210938,115.52738952636719,46.06874084472656
146,513.5272827148438,113.76176452636719,45.24374008178711
147,512.7937622070312,111.56312561035156,44.418739318847656
148,512.5419311523438,109.14797973632812,43.85890579223633
149,512.7717895507812,106.9493408203125,43.34772872924805
150,513.2181396484375,105.34220886230469,42.62004470825195
151,513.6644897460938,104.48507690429688,41.89236068725586
152,514.11083984375,104.26811218261719,41.42984390258789
153,514.2920532226562,104.58147430419922,41.23249053955078
154,514.424560546875,105.37651062011719,40.81863021850586
155,515.0387573242188,106.38805389404297,40.45343017578125
156,515.6529541015625,107.66476440429688,40.3533935546875
157,515.7854614257812,108.99012756347656,40.46986389160156
158,515.9666748046875,110.09899139404297,41.0680046081543
159,516.1478881835938,110.94268798828125,41.931312561035156
160,515.847412109375,111.3047103881836,43.01112747192383
161,515.0652465820312,111.18506622314453,44.30744934082031
162,514.2344360351562,110.58374786376953,45.387264251708984
163,513.8853149414062,109.76592254638672,45.98540496826172
164,514.0665283203125,108.9480972290039,46.053218841552734
165,514.5128784179688,108.39543914794922,45.590702056884766
166,514.959228515625,108.37310791015625,44.814361572265625
167,515.4055786132812,108.88111114501953,43.98936080932617
168,515.6354370117188,109.4377670288086,43.16436004638672
169,515.9139404296875,109.77791595458984,42.60452651977539
170,516.1924438476562,110.38323211669922,42.30985641479492
171,515.9892578125,111.0372085571289,42.231693267822266
172,515.8347778320312,111.47467803955078,42.63520050048828
173,515.6802978515625,111.64698028564453,43.30387496948242
174,514.9954833984375,111.28895568847656,43.97254943847656
175,514.261962890625,110.44925689697266,44.42471694946289
176,514.0101318359375,109.39305114746094,44.39521026611328
177,514.239990234375,108.55335235595703,43.884033203125
178,514.90283203125,108.14666748046875,43.10769271850586
179,515.5170288085938,108.2216567993164,42.282691955566406
180,515.6008911132812,108.82697296142578,41.45769119262695
181,515.6847534179688,109.69745635986328,40.897857666015625
182,515.8172607421875,110.35143280029297,40.81969451904297
183,515.9984741210938,110.78890228271484,41.223201751708984
184,516.2283325195312,111.0098648071289,42.10837936401367
185,515.9765014648438,110.74915313720703,43.21006393432617
186,515.2429809570312,110.00677490234375,44.09524154663086
187,514.5094604492188,109.26439666748047,44.54740905761719
