step,x,y,z
0,15.0,15.0,0.7009999752044678
1,15.265165328979492,15.0,0.9661650061607361
2,16.06066131591797,15.265165328979492,1.496495008468628
3,17.386486053466797,16.06066131591797,2.026824951171875
4,19.24264144897461,17.386486053466797,2.557155132293701
5,21.629127502441406,19.24264144897461,3.0874853134155273
6,24.545942306518555,21.629127502441406,3.6178154945373535
7,27.993087768554688,24.545942306518555,4.14814567565918
8,31.970563888549805,27.993087768554688,4.678475856781006
9,36.478370666503906,31.970563888549805,5.208806037902832
10,41.51650619506836,36.478370666503906,5.739136219024658
11,47.0849723815918,41.2513427734375,6.534631252288818
12,53.18376922607422,46.28947830200195,7.5952911376953125
13,59.812896728515625,51.85794448852539,8.655951499938965
14,66.97235107421875,57.95674133300781,9.716611862182617
15,74.66213989257812,64.58586883544922,10.77727222442627
16,82.3519287109375,71.48016357421875,12.020102500915527
17,90.04171752929688,78.63961791992188,13.44510269165039
18,97.78016662597656,85.84773254394531,14.653595924377441
19,105.56726837158203,93.10450744628906,15.645583152770996
20,113.40303039550781,100.40994262695312,16.421064376831055
21,121.2874526977539,107.7640380859375,16.980039596557617
22,129.2205352783203,115.16678619384766,17.322507858276367
23,137.2022705078125,122.61819458007812,17.448469161987305
24,145.232666015625,130.11825561523438,17.357925415039062
25,153.3117218017578,137.66697692871094,17.050874710083008
26,161.67294311523438,145.5126953125,16.743824005126953
27,170.04371643066406,153.3981170654297,16.4367733001709
28,178.4000701904297,161.298828125,16.129722595214844
29,186.74285888671875,169.2138671875,15.822671890258789
30,195.07289123535156,177.14231872558594,15.515621185302734
31,203.39093017578125,185.08335876464844,15.20857048034668
32,211.9082794189453,192.80419921875,14.685012817382812
33,220.61338806152344,200.31887817382812,13.94494915008545
34,229.28472900390625,207.87249755859375,13.204885482788086
35,237.92420959472656,215.46255493164062,12.464821815490723
36,246.65846252441406,222.94146728515625,11.989923477172852
37,255.48220825195312,230.3164520263672,11.780189514160156
38,264.389404296875,237.58863830566406,11.835620880126953
39,273.3755798339844,244.76480102539062,12.156217575073242
40,282.3126220703125,252.00204467773438,12.476814270019531
41,291.2031555175781,259.2963562011719,12.79741096496582
42,299.805908203125,266.61822509765625,13.383172988891602
43,308.3600158691406,273.7236022949219,14.017593383789062
44,316.91412353515625,280.8289794921875,14.219000816345215
45,325.5604553222656,288.0974426269531,14.203902244567871
46,334.2503356933594,295.3125,14.453968048095703
47,342.8116455078125,302.6815490722656,14.969199180603027
48,351.4928894042969,310.2237854003906,15.484430313110352
49,360.1417236328125,317.80316162109375,15.999661445617676
50,368.7599792480469,325.4173278808594,16.514892578125
51,377.3493957519531,333.0639953613281,17.03012466430664
52,385.91162109375,340.7411193847656,17.54535675048828
53,394.4482116699219,348.44671630859375,18.060588836669922
54,402.96063232421875,356.1789855957031,18.575820922851562
55,411.2448425292969,364.1406555175781,18.87454605102539
56,419.529052734375,372.1023254394531,18.740259170532227
57,427.7646179199219,379.8475036621094,18.654630661010742
58,435.9515075683594,387.37615966796875,18.617660522460938
59,444.0897521972656,394.6883239746094,18.629348754882812
60,452.1793212890625,401.78399658203125,18.689695358276367
61,460.2202453613281,408.66314697265625,18.7987003326416
62,468.2124938964844,415.3258056640625,18.95636558532715
63,476.1560974121094,421.7719421386719,19.162689208984375
64,483.6180419921875,428.0015869140625,19.41767120361328
65,490.64697265625,433.7982177734375,19.239641189575195
66,497.1942138671875,439.3783264160156,19.11026954650879
67,503.69281005859375,444.741943359375,19.029556274414062
68,510.1427307128906,449.8890380859375,18.997501373291016
69,516.1109619140625,454.81964111328125,19.01410484313965
70,521.6461791992188,459.3172302246094,18.59769630432129
71,526.6997680664062,463.5982971191406,18.22994613647461
72,531.4881591796875,467.61419677734375,18.392526626586914
73,536.06005859375,471.1484375,18.6037654876709
74,540.1502685546875,474.4661560058594,18.863662719726562
75,543.975341796875,477.40887451171875,19.38872528076172
76,547.5839233398438,479.7601013183594,19.697280883789062
77,550.7108154296875,481.89483642578125,20.054494857788086
78,553.572509765625,484.2947082519531,20.41170883178711
79,556.2177124023438,486.7432556152344,20.720264434814453
80,558.6464233398438,489.2404479980469,20.980161666870117
81,560.858642578125,491.78631591796875,20.758386611938477
82,562.8543701171875,494.11566162109375,20.320106506347656
83,564.85009765625,496.44500732421875,19.881826400756836
