step,x,y,z
0,15.0,15.0,0.7009999752044678
1,15.375,15.0,0.7009999752044678
2,16.5,15.0,0.7009999752044678
3,18.375,15.0,0.7009999752044678
4,21.0,15.0,0.7009999752044678
5,24.375,15.0,0.7009999752044678
6,28.5,15.0,0.7009999752044678
7,33.375,15.0,0.7009999752044678
8,39.0,15.0,0.7009999752044678
9,45.375,15.0,0.7009999752044678
10,52.390167236328125,15.265165328979492,0.7009999752044678
11,60.04549789428711,15.79549503326416,0.7009999752044678
12,68.4508285522461,16.325824737548828,0.7009999752044678
13,77.60615539550781,16.856155395507812,0.7009999752044678
14,87.51148986816406,17.386486053466797,0.7009999752044678
15,98.16682434082031,17.91681671142578,0.7009999752044678
16,109.4261703491211,18.440574645996094,0.7009999752044678
17,120.92021179199219,18.739765167236328,0.9175063371658325
18,132.419921875,18.820960998535156,1.725519061088562
19,143.91444396972656,19.10910987854004,2.6920254230499268
20,155.40377807617188,19.604211807250977,3.7795252799987793
21,166.881103515625,20.298030853271484,4.988018989562988
22,178.34642028808594,21.190567016601562,6.196512699127197
23,189.81173706054688,22.08310317993164,7.621512413024902
24,201.2770538330078,22.97563934326172,9.046512603759766
25,212.74237060546875,23.868175506591797,10.471512794494629
26,224.2076873779297,24.760711669921875,11.896512985229492
27,235.67300415039062,25.653247833251953,13.321513175964355
28,247.13832092285156,26.54578399658203,14.746513366699219
29,258.6036376953125,27.43832015991211,16.171512603759766
30,270.0462646484375,28.561878204345703,17.596511840820312
31,281.4360046386719,30.13503646850586,19.02151107788086
32,292.7591552734375,32.1330451965332,20.446510314941406
33,304.0459289550781,34.33732223510742,21.871509552001953
34,315.2990417480469,36.701812744140625,23.08000373840332
35,326.5776672363281,38.926387786865234,24.071990966796875
36,337.65032958984375,41.11600112915039,25.06397819519043
37,348.45782470703125,43.83594512939453,25.790800094604492
38,359.0001525878906,47.086219787597656,26.252456665039062
39,369.0608215332031,50.385154724121094,26.497608184814453
40,378.6884765625,53.251075744628906,26.30974578857422
41,387.88311767578125,55.683982849121094,25.69506072998047
42,396.48626708984375,57.90038299560547,24.870059967041016
43,404.4492492675781,60.116783142089844,24.045059204101562
44,411.7720642089844,62.33318328857422,23.22005844116211
45,418.3448791503906,64.5495834350586,22.395057678222656
46,424.27752685546875,66.76598358154297,21.835222244262695
47,429.57000732421875,68.98238372802734,21.540552139282227
48,434.2223205566406,70.9336166381836,21.245882034301758
49,438.3929443359375,72.40318298339844,20.734704971313477
50,441.9720764160156,73.65624237060547,20.007022857666016
51,444.959716796875,74.69279479980469,19.230682373046875
52,447.51434326171875,75.29633331298828,18.405681610107422
53,449.5872802734375,75.68336486816406,17.58068084716797
54,451.1298828125,76.07039642333984,16.755680084228516
55,452.0323181152344,76.45742797851562,15.930680274963379
56,452.34326171875,76.6279525756836,15.105680465698242
57,452.06268310546875,76.58197021484375,14.280680656433105
58,451.19061279296875,76.3194808959961,13.455680847167969
59,450.1020202636719,76.10565185546875,12.630681037902832
60,449.2785949707031,76.15699005126953,11.805681228637695
61,448.50384521484375,75.9918212890625,10.980681419372559
62,447.5125732421875,75.87531280517578,10.155681610107422
63,446.7378234863281,75.80746459960938,9.330681800842285
64,445.9143981933594,75.78826904296875,8.505681991577148
65,445.0423278808594,75.81773376464844,7.897188186645508
66,444.3867492675781,75.63069152832031,7.8802008628845215
67,443.996337890625,75.44364929199219,7.973048686981201
68,443.6059265136719,75.52177429199219,7.800731182098389
69,443.1668701171875,75.6485595703125,7.41190767288208
70,442.67913818359375,75.558837890625,7.071742534637451
71,442.14276123046875,75.68562316894531,7.2132487297058105
72,441.5577392578125,76.29407501220703,7.571261405944824
73,440.9240417480469,76.95118713378906,7.712767601013184
74,440.7233581542969,77.17528533935547,7.421261310577393
75,440.5226745605469,76.96637725830078,7.129755020141602
76,439.84033203125,76.54096221923828,7.319920063018799
77,438.892822265625,76.11554718017578,8.150250434875488
78,438.2104797363281,75.69013214111328,9.090415954589844
79,438.0584716796875,75.26471710205078,9.500250816345215
